play_id,game_id,week,season,team,opponent,team_score,opponent_score,yards_to_goal,down,distance,stat_type,stat
401212478101965903,401212478,7,2020,South Florida,Temple,7,10,44,1,10,Incompletion,1
401212478101965903,401212478,7,2020,South Florida,Temple,7,10,44,1,10,Target,1
401212478101965905,401212478,7,2020,South Florida,Temple,7,10,39,3,5,Sack Taken,5
401269381104899602,401269381,16,2020,Illinois,Penn State,21,49,72,2,10,Target,1
401269381103938601,401269381,16,2020,Illinois,Penn State,21,42,89,1,10,Rush,3
401212478101956903,401212478,7,2020,South Florida,Temple,7,10,81,3,11,Pass Breakup,1
401269381103938602,401269381,16,2020,Illinois,Penn State,21,42,86,2,7,Incompletion,1
401269381103938602,401269381,16,2020,Illinois,Penn State,21,42,86,2,7,Target,1
401269381103938603,401269381,16,2020,Illinois,Penn State,21,42,86,3,7,Completion,3
401269381103938603,401269381,16,2020,Illinois,Penn State,21,42,86,3,7,Reception,3
401269381102946705,401269381,16,2020,Illinois,Penn State,21,35,69,2,9,Incompletion,1
401269381102946706,401269381,16,2020,Illinois,Penn State,21,35,69,3,9,Completion,1
401269381101925202,401269381,16,2020,Illinois,Penn State,14,14,51,1,10,Rush,5
401269381102946706,401269381,16,2020,Illinois,Penn State,21,35,69,3,9,Reception,1
401269381101925203,401269381,16,2020,Illinois,Penn State,14,14,46,2,5,Rush,8
401269381101925201,401269381,16,2020,Illinois,Penn State,14,14,63,1,10,Completion,12
401269381101925201,401269381,16,2020,Illinois,Penn State,14,14,63,1,10,Reception,12
401269381102946704,401269381,16,2020,Illinois,Penn State,21,35,70,1,10,Rush,1
401269381101938901,401269381,16,2020,Illinois,Penn State,21,14,38,1,10,Completion,38
401269381101938901,401269381,16,2020,Illinois,Penn State,21,14,38,1,10,Reception,38
401212478101918107,401212478,7,2020,South Florida,Temple,0,10,15,3,4,Rush,3
401269381101938901,401269381,16,2020,Illinois,Penn State,21,14,38,1,10,Touchdown,1
401269381101938901,401269381,16,2020,Illinois,Penn State,21,14,38,1,10,Touchdown,1
401269381101894805,401269381,16,2020,Illinois,Penn State,7,14,11,1,10,Rush,-1
401269381101904901,401269381,16,2020,Illinois,Penn State,14,14,12,2,11,Rush,12
401269381101904901,401269381,16,2020,Illinois,Penn State,14,14,12,2,11,Touchdown,1
401269381104966708,401269381,16,2020,Illinois,Penn State,21,56,62,3,8,Rush,1
401269381101894804,401269381,16,2020,Illinois,Penn State,7,14,75,1,10,Rush,64
401269381104966706,401269381,16,2020,Illinois,Penn State,21,56,64,1,10,Rush,2
401269381104966704,401269381,16,2020,Illinois,Penn State,21,56,75,1,10,Rush,9
401269381101875701,401269381,16,2020,Illinois,Penn State,0,7,16,1,10,Rush,0
401269381104966705,401269381,16,2020,Illinois,Penn State,21,56,66,2,1,Rush,2
401269381101875702,401269381,16,2020,Illinois,Penn State,0,7,16,2,10,Rush,8
401269381104966707,401269381,16,2020,Illinois,Penn State,21,56,62,2,8,Incompletion,1
401269381101889301,401269381,16,2020,Illinois,Penn State,7,7,5,1,5,Completion,5
401269381104966707,401269381,16,2020,Illinois,Penn State,21,56,62,2,8,Target,1
401269381101889301,401269381,16,2020,Illinois,Penn State,7,7,5,1,5,Reception,5
401269381101889301,401269381,16,2020,Illinois,Penn State,7,7,5,1,5,Touchdown,1
401269381101889301,401269381,16,2020,Illinois,Penn State,7,7,5,1,5,Touchdown,1
401269381101875703,401269381,16,2020,Illinois,Penn State,0,7,8,3,2,Rush,3
401212478101918108,401212478,7,2020,South Florida,Temple,0,10,12,4,1,Rush,3
401212478101918109,401212478,7,2020,South Florida,Temple,0,10,9,1,9,Rush,-4
401212478101918105,401212478,7,2020,South Florida,Temple,0,10,21,1,10,Completion,6
401212478101918105,401212478,7,2020,South Florida,Temple,0,10,21,1,10,Reception,6
401212478101918106,401212478,7,2020,South Florida,Temple,0,10,15,2,4,Incompletion,1
401212478101918106,401212478,7,2020,South Florida,Temple,0,10,15,2,4,Target,1
401212478101956501,401212478,7,2020,South Florida,Temple,7,10,13,2,13,Completion,13
401212478101956501,401212478,7,2020,South Florida,Temple,7,10,13,2,13,Reception,13
401212478101956501,401212478,7,2020,South Florida,Temple,7,10,13,2,13,Touchdown,1
401212478101956501,401212478,7,2020,South Florida,Temple,7,10,13,2,13,Touchdown,1
401212478101918101,401212478,7,2020,South Florida,Temple,0,10,49,1,10,Rush,8
401212478101918102,401212478,7,2020,South Florida,Temple,0,10,41,2,2,Rush,8
401212478101918103,401212478,7,2020,South Florida,Temple,0,10,33,1,10,Rush,5
401212478101918104,401212478,7,2020,South Florida,Temple,0,10,28,2,5,Rush,7
401212478101899301,401212478,7,2020,South Florida,Temple,0,7,85,1,10,Rush,0
401212478101899302,401212478,7,2020,South Florida,Temple,0,7,85,2,10,Sack Taken,5
401212478101899302,401212478,7,2020,South Florida,Temple,0,7,85,2,10,Fumble,1
401212478101869202,401212478,7,2020,South Florida,Temple,0,0,50,2,10,Pass Breakup,1
401212478104904705,401212478,7,2020,South Florida,Temple,31,32,67,2,6,Rush,2
401212478104904704,401212478,7,2020,South Florida,Temple,31,32,71,1,10,Completion,4
401212478104904704,401212478,7,2020,South Florida,Temple,31,32,71,1,10,Reception,4
401212478104904706,401212478,7,2020,South Florida,Temple,31,32,65,3,4,Completion,0
401212478104904706,401212478,7,2020,South Florida,Temple,31,32,65,3,4,Reception,0
401212478104957501,401212478,7,2020,South Florida,Temple,31,39,72,1,10,Rush,2
401212478104957503,401212478,7,2020,South Florida,Temple,31,39,70,3,8,Rush,10
401212478104957504,401212478,7,2020,South Florida,Temple,31,39,60,1,10,Rush,10
401212478104957505,401212478,7,2020,South Florida,Temple,31,39,50,1,10,Rush,3
401212478104957507,401212478,7,2020,South Florida,Temple,31,39,29,1,10,Rush,1
401212478104957509,401212478,7,2020,South Florida,Temple,31,39,28,3,9,Rush,9
401212478104957511,401212478,7,2020,South Florida,Temple,31,39,5,1,5,Rush,4
401212478104957512,401212478,7,2020,South Florida,Temple,31,39,1,2,1,Rush,0
401212478104989601,401212478,7,2020,South Florida,Temple,37,39,1,3,1,Rush,1
401212478104989601,401212478,7,2020,South Florida,Temple,37,39,1,3,1,Touchdown,1
401212478104957506,401212478,7,2020,South Florida,Temple,31,39,47,2,7,Completion,18
401212478104957506,401212478,7,2020,South Florida,Temple,31,39,47,2,7,Reception,18
401212478104957502,401212478,7,2020,South Florida,Temple,31,39,70,2,8,Incompletion,1
401212478104957502,401212478,7,2020,South Florida,Temple,31,39,70,2,8,Target,1
401212478104957508,401212478,7,2020,South Florida,Temple,31,39,28,2,9,Incompletion,1
401212478104957508,401212478,7,2020,South Florida,Temple,31,39,28,2,9,Target,1
401212478104887001,401212478,7,2020,South Florida,Temple,31,26,97,1,10,Rush,4
401269381103997905,401269381,16,2020,Illinois,Penn State,21,49,75,2,10,Rush,3
401269381104849902,401269381,16,2020,Illinois,Penn State,21,49,72,3,7,Incompletion,1
401269381103997904,401269381,16,2020,Illinois,Penn State,21,49,75,1,10,Incompletion,1
401269381103997904,401269381,16,2020,Illinois,Penn State,21,49,75,1,10,Target,1
401212478104887002,401212478,7,2020,South Florida,Temple,31,26,93,2,6,Rush,6
401269381103895501,401269381,16,2020,Illinois,Penn State,21,42,45,1,10,Rush,6
401269381103895502,401269381,16,2020,Illinois,Penn State,21,42,39,2,4,Rush,-1
401269381103895503,401269381,16,2020,Illinois,Penn State,21,42,40,3,5,Rush,7
401269381103895504,401269381,16,2020,Illinois,Penn State,21,42,33,1,10,Rush,-4
401269381103895505,401269381,16,2020,Illinois,Penn State,21,42,37,2,14,Completion,4
401269381103895505,401269381,16,2020,Illinois,Penn State,21,42,37,2,14,Reception,4
401269381103895506,401269381,16,2020,Illinois,Penn State,21,42,33,3,10,Incompletion,1
401269381103895507,401269381,16,2020,Illinois,Penn State,21,42,33,4,10,Sack Taken,6
401269381103895507,401269381,16,2020,Illinois,Penn State,21,42,33,4,10,Fumble,1
401212478104887003,401212478,7,2020,South Florida,Temple,31,26,87,1,10,Rush,1
401234619104989103,401234619,8,2020,Florida State,Louisville,16,48,7,3,7,Incompletion,1
401234619104989102,401234619,8,2020,Florida State,Louisville,16,48,7,2,7,Incompletion,1
401234619104989101,401234619,8,2020,Florida State,Louisville,16,48,10,1,10,Rush,3
401234619104989104,401234619,8,2020,Florida State,Louisville,16,48,7,4,7,Incompletion,1
401234619104986402,401234619,8,2020,Florida State,Louisville,16,48,71,1,15,Incompletion,1
401234619104986403,401234619,8,2020,Florida State,Louisville,16,48,71,2,15,Incompletion,1
401234619104986404,401234619,8,2020,Florida State,Louisville,16,48,71,3,15,Incompletion,1
401234619104929905,401234619,8,2020,Florida State,Louisville,16,48,79,2,10,Rush,49
401234619104929906,401234619,8,2020,Florida State,Louisville,16,48,30,1,10,Rush,-1
401234619104929907,401234619,8,2020,Florida State,Louisville,16,48,31,2,11,Rush,5
401234619104929904,401234619,8,2020,Florida State,Louisville,16,48,79,1,10,Incompletion,1
401234619104929910,401234619,8,2020,Florida State,Louisville,16,48,36,3,16,Incompletion,1
401234619104929910,401234619,8,2020,Florida State,Louisville,16,48,36,3,16,Target,1
401215326102986003,401215326,10,2020,Troy,Georgia Southern,7,6,23,1,15,Incompletion,1
401215326102986004,401215326,10,2020,Troy,Georgia Southern,7,6,23,2,15,Completion,6
401215326102986004,401215326,10,2020,Troy,Georgia Southern,7,6,23,2,15,Reception,6
401215326102977602,401215326,10,2020,Troy,Georgia Southern,7,6,63,2,8,Incompletion,1
401215326102977602,401215326,10,2020,Troy,Georgia Southern,7,6,63,2,8,Target,1
401215326102977603,401215326,10,2020,Troy,Georgia Southern,7,6,63,3,8,Completion,12
401215326102977603,401215326,10,2020,Troy,Georgia Southern,7,6,63,3,8,Reception,12
401215326102986005,401215326,10,2020,Troy,Georgia Southern,7,6,17,3,9,Incompletion,1
401215326102977604,401215326,10,2020,Troy,Georgia Southern,7,6,51,1,10,Completion,33
401215326102977604,401215326,10,2020,Troy,Georgia Southern,7,6,51,1,10,Reception,33
401215326102977604,401215326,10,2020,Troy,Georgia Southern,7,6,51,1,10,Reception,33
401215326102977601,401215326,10,2020,Troy,Georgia Southern,7,6,65,1,10,Rush,2
401215326102977601,401215326,10,2020,Troy,Georgia Southern,7,6,65,1,10,Rush,2
401234619104929911,401234619,8,2020,Florida State,Louisville,16,48,36,4,16,Incompletion,1
401234619104929911,401234619,8,2020,Florida State,Louisville,16,48,36,4,16,Target,1
401234619103915513,401234619,8,2020,Florida State,Louisville,14,38,9,3,1,Rush,4
401234619103874404,401234619,8,2020,Florida State,Louisville,14,31,71,2,12,Rush,5
401234619103874405,401234619,8,2020,Florida State,Louisville,14,31,66,3,7,Incompletion,1
401234619103874405,401234619,8,2020,Florida State,Louisville,14,31,66,3,7,Target,1
401234619103874403,401234619,8,2020,Florida State,Louisville,14,31,69,1,10,Rush,-2
401234619102985503,401234619,8,2020,Florida State,Louisville,14,31,48,1,10,Rush,9
401234619102985504,401234619,8,2020,Florida State,Louisville,14,31,39,2,1,Rush,13
401234619102985506,401234619,8,2020,Florida State,Louisville,14,31,32,2,16,Incompletion,1
401234619102985506,401234619,8,2020,Florida State,Louisville,14,31,32,2,16,Target,1
401234619102985507,401234619,8,2020,Florida State,Louisville,14,31,32,3,16,Incompletion,1
401234619102985507,401234619,8,2020,Florida State,Louisville,14,31,32,3,16,Target,1
401234619102985505,401234619,8,2020,Florida State,Louisville,14,31,26,1,10,Sack Taken,6
401234619102875204,401234619,8,2020,Florida State,Louisville,7,28,76,1,10,Rush,3
401234619102875209,401234619,8,2020,Florida State,Louisville,7,28,59,3,10,Rush,12
401234619102875213,401234619,8,2020,Florida State,Louisville,7,28,20,1,10,Rush,-1
401234619102875215,401234619,8,2020,Florida State,Louisville,7,28,21,3,11,Rush,12
401234619102875216,401234619,8,2020,Florida State,Louisville,7,28,9,1,9,Rush,0
401234619102875217,401234619,8,2020,Florida State,Louisville,7,28,9,2,9,Rush,0
401234619102875205,401234619,8,2020,Florida State,Louisville,7,28,73,2,7,Incompletion,1
401234619102875205,401234619,8,2020,Florida State,Louisville,7,28,73,2,7,Target,1
401234619102875207,401234619,8,2020,Florida State,Louisville,7,28,59,1,10,Incompletion,1
401234619102875207,401234619,8,2020,Florida State,Louisville,7,28,59,1,10,Target,1
401234619102938401,401234619,8,2020,Florida State,Louisville,14,28,4,4,4,Completion,4
401234619102938401,401234619,8,2020,Florida State,Louisville,14,28,4,4,4,Reception,4
401234619102938401,401234619,8,2020,Florida State,Louisville,14,28,4,4,4,Touchdown,1
401234619102938401,401234619,8,2020,Florida State,Louisville,14,28,4,4,4,Touchdown,1
401234619102875208,401234619,8,2020,Florida State,Louisville,7,28,59,2,10,Incompletion,1
401234619102875208,401234619,8,2020,Florida State,Louisville,7,28,59,2,10,Target,1
401234619102875214,401234619,8,2020,Florida State,Louisville,7,28,21,2,11,Incompletion,1
401234619102875214,401234619,8,2020,Florida State,Louisville,7,28,21,2,11,Target,1
401234619102875218,401234619,8,2020,Florida State,Louisville,7,28,9,3,9,Completion,5
401234619102875218,401234619,8,2020,Florida State,Louisville,7,28,9,3,9,Reception,5
401234619102875206,401234619,8,2020,Florida State,Louisville,7,28,73,3,7,Completion,14
401234619102875206,401234619,8,2020,Florida State,Louisville,7,28,73,3,7,Reception,14
401234619102875211,401234619,8,2020,Florida State,Louisville,7,28,52,1,15,Rush,14
401234619102875212,401234619,8,2020,Florida State,Louisville,7,28,38,2,1,Rush,18
401234619101974505,401234619,8,2020,Florida State,Louisville,7,21,75,1,10,Rush,3
401234619101974506,401234619,8,2020,Florida State,Louisville,7,21,72,2,7,Incompletion,1
401234619101974506,401234619,8,2020,Florida State,Louisville,7,21,72,2,7,Target,1
401234619101974507,401234619,8,2020,Florida State,Louisville,7,21,72,3,7,Completion,5
401234619101974507,401234619,8,2020,Florida State,Louisville,7,21,72,3,7,Reception,5
401234619101916211,401234619,8,2020,Florida State,Louisville,7,14,33,2,10,Rush,3
401215326102907401,401215326,10,2020,Troy,Georgia Southern,7,3,86,1,10,Interception,1
401215326102907401,401215326,10,2020,Troy,Georgia Southern,7,3,86,1,10,Touchdown,1
401215326102898801,401215326,10,2020,Troy,Georgia Southern,0,3,69,1,10,Incompletion,1
401215326102898804,401215326,10,2020,Troy,Georgia Southern,0,3,64,3,5,Incompletion,1
401215326102898803,401215326,10,2020,Troy,Georgia Southern,0,3,64,2,5,Incompletion,1
401234619101916213,401234619,8,2020,Florida State,Louisville,7,14,45,3,22,Rush,4
401234619101916204,401234619,8,2020,Florida State,Louisville,7,14,79,1,10,Completion,13
401234619101916204,401234619,8,2020,Florida State,Louisville,7,14,79,1,10,Reception,13
401234619101916207,401234619,8,2020,Florida State,Louisville,7,14,45,1,10,Incompletion,1
401234619101916207,401234619,8,2020,Florida State,Louisville,7,14,45,1,10,Target,1
401234619101916210,401234619,8,2020,Florida State,Louisville,7,14,33,1,10,Incompletion,1
401234619101916210,401234619,8,2020,Florida State,Louisville,7,14,33,1,10,Target,1
401234619101916209,401234619,8,2020,Florida State,Louisville,7,14,50,2,15,Completion,17
401215326101934801,401215326,10,2020,Troy,Georgia Southern,0,0,53,1,10,Completion,4
401215326101934801,401215326,10,2020,Troy,Georgia Southern,0,0,53,1,10,Reception,4
401215326101934802,401215326,10,2020,Troy,Georgia Southern,0,0,49,2,6,Incompletion,1
401215326101934803,401215326,10,2020,Troy,Georgia Southern,0,0,49,3,6,Incompletion,1
401234619101916209,401234619,8,2020,Florida State,Louisville,7,14,50,2,15,Reception,17
401215326101886602,401215326,10,2020,Troy,Georgia Southern,0,0,55,2,10,Rush,3
401215326101886602,401215326,10,2020,Troy,Georgia Southern,0,0,55,2,10,Rush,3
401215326101886603,401215326,10,2020,Troy,Georgia Southern,0,0,52,3,7,Completion,14
401215326101886603,401215326,10,2020,Troy,Georgia Southern,0,0,52,3,7,Reception,14
401215326101886606,401215326,10,2020,Troy,Georgia Southern,0,0,24,2,10,Completion,4
401215326101886606,401215326,10,2020,Troy,Georgia Southern,0,0,24,2,10,Reception,4
401215326101886607,401215326,10,2020,Troy,Georgia Southern,0,0,20,3,6,Completion,4
401215326101886607,401215326,10,2020,Troy,Georgia Southern,0,0,20,3,6,Reception,4
401215326101886601,401215326,10,2020,Troy,Georgia Southern,0,0,55,1,10,Incompletion,1
401215326101886604,401215326,10,2020,Troy,Georgia Southern,0,0,38,1,10,Completion,14
401215326101886604,401215326,10,2020,Troy,Georgia Southern,0,0,38,1,10,Reception,14
401215326101886605,401215326,10,2020,Troy,Georgia Southern,0,0,24,1,10,Incompletion,1
401234619101916206,401234619,8,2020,Florida State,Louisville,7,14,58,2,2,Rush,13
401234619101916205,401234619,8,2020,Florida State,Louisville,7,14,66,1,10,Rush,8
401234619101916212,401234619,8,2020,Florida State,Louisville,7,14,45,2,22,Incompletion,1
401234619101916212,401234619,8,2020,Florida State,Louisville,7,14,45,2,22,Target,1
401215326104979006,401215326,10,2020,Troy,Georgia Southern,13,20,26,2,2,Target,1
401215326104979007,401215326,10,2020,Troy,Georgia Southern,13,20,26,3,2,Completion,10
401215326104979007,401215326,10,2020,Troy,Georgia Southern,13,20,26,3,2,Reception,10
401215326104979008,401215326,10,2020,Troy,Georgia Southern,13,20,16,1,10,Incompletion,1
401215326104979008,401215326,10,2020,Troy,Georgia Southern,13,20,16,1,10,Target,1
401215326104979004,401215326,10,2020,Troy,Georgia Southern,13,20,54,1,10,Completion,20
401215326104979004,401215326,10,2020,Troy,Georgia Southern,13,20,54,1,10,Reception,20
401215326104979005,401215326,10,2020,Troy,Georgia Southern,13,20,34,1,10,Completion,8
401215326104979005,401215326,10,2020,Troy,Georgia Southern,13,20,34,1,10,Reception,8
401215326104979009,401215326,10,2020,Troy,Georgia Southern,13,20,16,2,10,Incompletion,1
401215326104979009,401215326,10,2020,Troy,Georgia Southern,13,20,16,2,10,Target,1
401215326104979010,401215326,10,2020,Troy,Georgia Southern,13,20,16,3,10,Interception Thrown,1
401234619101897006,401234619,8,2020,Florida State,Louisville,7,7,73,3,6,Incompletion,1
401234619101897005,401234619,8,2020,Florida State,Louisville,7,7,75,2,8,Rush,2
401234619101897004,401234619,8,2020,Florida State,Louisville,7,7,77,1,10,Rush,2
401234619101849906,401234619,8,2020,Florida State,Louisville,0,0,29,3,4,Rush,16
401234619101849903,401234619,8,2020,Florida State,Louisville,0,0,65,1,10,Completion,30
401234619101849903,401234619,8,2020,Florida State,Louisville,0,0,65,1,10,Reception,30
401234619101849904,401234619,8,2020,Florida State,Louisville,0,0,35,1,10,Incompletion,1
401234619101849907,401234619,8,2020,Florida State,Louisville,0,0,13,1,10,Incompletion,1
401234619101849907,401234619,8,2020,Florida State,Louisville,0,0,13,1,10,Target,1
401234619101876901,401234619,8,2020,Florida State,Louisville,7,0,8,3,5,Rush,15
401234619101876901,401234619,8,2020,Florida State,Louisville,7,0,8,3,5,Touchdown,1
401234619101849905,401234619,8,2020,Florida State,Louisville,0,0,35,2,10,Rush,6
401234619101849908,401234619,8,2020,Florida State,Louisville,0,0,13,2,10,Rush,5
401234619104858405,401234619,8,2020,Florida State,Louisville,16,41,70,3,1,Rush,14
401234619104858407,401234619,8,2020,Florida State,Louisville,16,41,43,1,10,Rush,8
401234619104858409,401234619,8,2020,Florida State,Louisville,16,41,46,3,13,Completion,1
401234619104858409,401234619,8,2020,Florida State,Louisville,16,41,46,3,13,Reception,1
401234619104858410,401234619,8,2020,Florida State,Louisville,16,41,45,4,12,Incompletion,1
401234619104858410,401234619,8,2020,Florida State,Louisville,16,41,45,4,12,Target,1
401234619104858403,401234619,8,2020,Florida State,Louisville,16,41,79,1,10,Completion,4
401234619104858403,401234619,8,2020,Florida State,Louisville,16,41,79,1,10,Reception,4
401234619104858408,401234619,8,2020,Florida State,Louisville,16,41,35,2,2,Sack Taken,11
401234619104858404,401234619,8,2020,Florida State,Louisville,16,41,75,2,6,Completion,5
401234619104858404,401234619,8,2020,Florida State,Louisville,16,41,75,2,6,Reception,5
401234619104858406,401234619,8,2020,Florida State,Louisville,16,41,56,1,10,Completion,13
401234619104858406,401234619,8,2020,Florida State,Louisville,16,41,56,1,10,Reception,13
401234619103979803,401234619,8,2020,Florida State,Louisville,16,38,57,1,10,Completion,18
401234619103979803,401234619,8,2020,Florida State,Louisville,16,38,57,1,10,Reception,18
401234619103979804,401234619,8,2020,Florida State,Louisville,16,38,39,1,10,Interception Thrown,1
401234619103915505,401234619,8,2020,Florida State,Louisville,14,38,79,2,10,Rush,-2
401234619103915507,401234619,8,2020,Florida State,Louisville,14,38,66,1,10,Rush,2
401234619103915509,401234619,8,2020,Florida State,Louisville,14,38,40,1,10,Rush,6
401234619103915510,401234619,8,2020,Florida State,Louisville,14,38,34,2,4,Rush,16
401234619103915512,401234619,8,2020,Florida State,Louisville,14,38,10,2,2,Rush,1
401234619103915514,401234619,8,2020,Florida State,Louisville,14,38,5,1,5,Rush,0
401234619103915517,401234619,8,2020,Florida State,Louisville,14,38,1,4,1,Rush,0
401234619103915504,401234619,8,2020,Florida State,Louisville,14,38,79,1,10,Incompletion,1
401234619103915504,401234619,8,2020,Florida State,Louisville,14,38,79,1,10,Target,1
401234619103915511,401234619,8,2020,Florida State,Louisville,14,38,18,1,10,Completion,8
401234619103915511,401234619,8,2020,Florida State,Louisville,14,38,18,1,10,Reception,8
401234619103915515,401234619,8,2020,Florida State,Louisville,14,38,5,2,5,Incompletion,1
401234619103915515,401234619,8,2020,Florida State,Louisville,14,38,5,2,5,Target,1
401234619103915516,401234619,8,2020,Florida State,Louisville,14,38,5,3,5,Completion,4
401234619103915516,401234619,8,2020,Florida State,Louisville,14,38,5,3,5,Reception,4
401234619103915508,401234619,8,2020,Florida State,Louisville,14,38,64,2,8,Rush,24
401236008104978001,401236008,8,2020,Baylor,Texas,16,27,75,4,7,Incompletion,1
401236008104978001,401236008,8,2020,Baylor,Texas,16,27,75,4,7,Target,1
401236008104974401,401236008,8,2020,Baylor,Texas,16,27,73,2,5,Completion,3
401236008104974401,401236008,8,2020,Baylor,Texas,16,27,73,2,5,Reception,3
401236008104977301,401236008,8,2020,Baylor,Texas,16,27,70,3,2,Incompletion,1
401236008104977301,401236008,8,2020,Baylor,Texas,16,27,70,3,2,Target,1
401236008104964401,401236008,8,2020,Baylor,Texas,16,27,91,1,10,Completion,13
401236008104964401,401236008,8,2020,Baylor,Texas,16,27,91,1,10,Reception,13
401236008104967201,401236008,8,2020,Baylor,Texas,16,27,78,1,10,Completion,5
401236008104967201,401236008,8,2020,Baylor,Texas,16,27,78,1,10,Reception,5
401236008104914801,401236008,8,2020,Baylor,Texas,9,27,11,1,10,Rush,6
401236008104918901,401236008,8,2020,Baylor,Texas,9,27,5,2,4,Rush,-2
401236008104926201,401236008,8,2020,Baylor,Texas,16,27,7,3,6,Completion,7
401236008104926201,401236008,8,2020,Baylor,Texas,16,27,7,3,6,Reception,7
401236008104926201,401236008,8,2020,Baylor,Texas,16,27,7,3,6,Touchdown,1
401236008104926201,401236008,8,2020,Baylor,Texas,16,27,7,3,6,Touchdown,1
401236008104905401,401236008,8,2020,Baylor,Texas,9,27,25,1,10,Completion,8
401236008104905401,401236008,8,2020,Baylor,Texas,9,27,25,1,10,Reception,8
401236008104908401,401236008,8,2020,Baylor,Texas,9,27,17,2,2,Completion,6
401236008104908401,401236008,8,2020,Baylor,Texas,9,27,17,2,2,Reception,6
401236008104904801,401236008,8,2020,Baylor,Texas,9,27,71,3,6,Interception,1
401236008104854401,401236008,8,2020,Baylor,Texas,3,27,62,1,10,Rush,1
401236008104879501,401236008,8,2020,Baylor,Texas,3,27,7,1,7,Rush,4
401236008104887001,401236008,8,2020,Baylor,Texas,3,27,3,2,3,Incompletion,1
401236008104887001,401236008,8,2020,Baylor,Texas,3,27,3,2,3,Target,1
401236008104858201,401236008,8,2020,Baylor,Texas,3,27,61,2,9,Completion,13
401236008104858201,401236008,8,2020,Baylor,Texas,3,27,61,2,9,Reception,13
401236008103998901,401236008,8,2020,Baylor,Texas,3,27,75,1,10,Completion,13
401236008103998901,401236008,8,2020,Baylor,Texas,3,27,75,1,10,Reception,13
401236008104864401,401236008,8,2020,Baylor,Texas,3,27,48,1,10,Completion,14
401236008104864401,401236008,8,2020,Baylor,Texas,3,27,48,1,10,Reception,14
401236008104874401,401236008,8,2020,Baylor,Texas,3,27,39,1,15,Completion,11
401236008104874401,401236008,8,2020,Baylor,Texas,3,27,39,1,15,Reception,11
401236008104876601,401236008,8,2020,Baylor,Texas,3,27,28,2,4,Completion,21
401236008104876601,401236008,8,2020,Baylor,Texas,3,27,28,2,4,Reception,21
401236008104887501,401236008,8,2020,Baylor,Texas,9,27,3,3,3,Completion,3
401236008104887501,401236008,8,2020,Baylor,Texas,9,27,3,3,3,Reception,3
401215326104956301,401215326,10,2020,Troy,Georgia Southern,13,20,80,1,10,Rush,-1
401215326104956303,401215326,10,2020,Troy,Georgia Southern,13,20,81,3,11,Incompletion,1
401236008104887501,401236008,8,2020,Baylor,Texas,9,27,3,3,3,Touchdown,1
401215326104956303,401215326,10,2020,Troy,Georgia Southern,13,20,81,3,11,Target,1
401215326104956302,401215326,10,2020,Troy,Georgia Southern,13,20,81,2,11,Incompletion,1
401215326104956302,401215326,10,2020,Troy,Georgia Southern,13,20,81,2,11,Target,1
401236008104887501,401236008,8,2020,Baylor,Texas,9,27,3,3,3,Touchdown,1
401236008103935901,401236008,8,2020,Baylor,Texas,3,20,54,2,3,Rush,8
401215326104905803,401215326,10,2020,Troy,Georgia Southern,13,20,35,1,10,Rush,2
401215326104905802,401215326,10,2020,Troy,Georgia Southern,13,20,46,1,10,Completion,11
401215326104905802,401215326,10,2020,Troy,Georgia Southern,13,20,46,1,10,Reception,11
401215326104905804,401215326,10,2020,Troy,Georgia Southern,13,20,33,2,8,Incompletion,1
401215326104905804,401215326,10,2020,Troy,Georgia Southern,13,20,33,2,8,Target,1
401215326104905805,401215326,10,2020,Troy,Georgia Southern,13,20,33,3,8,Incompletion,1
401236008103949901,401236008,8,2020,Baylor,Texas,3,20,18,2,7,Rush,-2
401215326104905805,401215326,10,2020,Troy,Georgia Southern,13,20,33,3,8,Target,1
401215326104905806,401215326,10,2020,Troy,Georgia Southern,13,20,33,4,8,Incompletion,1
401215326104905806,401215326,10,2020,Troy,Georgia Southern,13,20,33,4,8,Target,1
401215326104905801,401215326,10,2020,Troy,Georgia Southern,13,20,68,1,10,Rush,22
401236008103929901,401236008,8,2020,Baylor,Texas,3,20,61,1,10,Completion,7
401236008103929901,401236008,8,2020,Baylor,Texas,3,20,61,1,10,Reception,7
401236008103946901,401236008,8,2020,Baylor,Texas,3,20,21,1,10,Rush,3
401236008103939901,401236008,8,2020,Baylor,Texas,3,20,38,2,2,Completion,7
401215326104859102,401215326,10,2020,Troy,Georgia Southern,13,20,72,2,11,Incompletion,1
401215326104859102,401215326,10,2020,Troy,Georgia Southern,13,20,72,2,11,Target,1
401215326104859103,401215326,10,2020,Troy,Georgia Southern,13,20,72,3,11,Completion,2
401215326104859103,401215326,10,2020,Troy,Georgia Southern,13,20,72,3,11,Reception,2
401215326104859101,401215326,10,2020,Troy,Georgia Southern,13,20,71,1,10,Rush,-1
401236008103939901,401236008,8,2020,Baylor,Texas,3,20,38,2,2,Reception,7
401215326103978601,401215326,10,2020,Troy,Georgia Southern,13,20,74,1,10,Rush,0
401215326103978601,401215326,10,2020,Troy,Georgia Southern,13,20,74,1,10,Rush,0
401215326103978602,401215326,10,2020,Troy,Georgia Southern,13,20,59,1,10,Sack Taken,6
401215326103978603,401215326,10,2020,Troy,Georgia Southern,13,20,65,2,16,Interception Thrown,1
401236008103937901,401236008,8,2020,Baylor,Texas,3,20,46,1,10,Rush,8
