id,season,home_id,home_team,away_id,away_team
401207132,2020,6,South Alabama,5,UAB
401207134,2020,2636,UT San Antonio,2393,Middle Tennessee
401234595,2020,221,Pittsburgh,97,Louisville
401212536,2020,151,East Carolina,2116,UCF
401234594,2020,183,Syracuse,59,Georgia Tech
401235996,2020,201,Oklahoma,2306,Kansas State
401215303,2020,309,Louisiana,290,Georgia Southern
401236952,2020,145,Ole Miss,57,Florida
401236253,2020,2026,Appalachian State,2097,Campbell
401237034,2020,2,Auburn,96,Kentucky
401207126,2020,2335,Liberty,2229,Florida International
401237493,2020,2643,The Citadel,2198,Eastern Kentucky
401235994,2020,2628,TCU,66,Iowa State
401240194,2020,2433,Louisiana Monroe,2638,UTEP
401235997,2020,197,Oklahoma State,277,West Virginia
401235995,2020,2641,Texas Tech,251,Texas
401240996,2020,2132,Cincinnati,349,Army
401237035,2020,99,LSU,344,Mississippi State
401237033,2020,8,Arkansas,61,Georgia
401234638,2020,258,Virginia,150,Duke
401241303,2020,103,Boston College,326,Texas State
401234734,2020,2572,Southern Mississippi,2655,Tulane
401236951,2020,142,Missouri,333,Alabama
401232157,2020,2348,Louisiana Tech,2277,Houston Christian
401212485,2020,2567,SMU,2617,Stephen F. Austin
