id,season,home_id,home_team,away_id,away_team
63068,2000,52,Florida State,252,BYU
63069,2000,2306,Kansas State,2294,Iowa
63071,2000,2641,Texas Tech,167,New Mexico
63070,2000,2348,Louisiana Tech,2400,Mississippi Valley State
63072,2000,30,USC,213,Penn State
63073,2000,154,Wake Forest,2026,Appalachian State
63080,2000,275,Wisconsin,2711,Western Michigan
63074,2000,21,San Diego State,9,Arizona State
63076,2000,249,North Texas,239,Baylor
63079,2000,77,Northwestern,2459,Northern Illinois
63075,2000,2,Auburn,2751,Wyoming
63077,2000,276,Marshall,2546,Southeast Missouri State
63078,2000,2390,Miami,2377,McNeese
63104,2000,158,Nebraska,23,San José State
63108,2000,194,Ohio State,278,Fresno State
63109,2000,201,Oklahoma,2638,UTEP
63113,2000,2509,Purdue,2117,Central Michigan
63085,2000,258,Virginia,252,BYU
63088,2000,150,Duke,151,East Carolina
63089,2000,2199,Eastern Michigan,41,Connecticut
63082,2000,254,Utah,12,Arizona
63081,2000,2005,Air Force,1000887,Cal State Northridge
63083,2000,8,Arkansas,2623,Missouri State
63086,2000,228,Clemson,2643,The Citadel
63096,2000,99,LSU,2717,Western Carolina
63103,2000,142,Missouri,2710,Western Illinois
63111,2000,204,Oregon State,331,Eastern Washington
63115,2000,164,Rutgers,222,Villanova
63116,2000,309,Louisiana,2534,Sam Houston State
63118,2000,58,South Florida,55,Jacksonville State
63094,2000,66,Iowa State,195,Ohio
63097,2000,97,Louisville,96,Kentucky
63098,2000,238,Vanderbilt,193,Miami (OH)
63090,2000,57,Florida,2050,Ball State
63095,2000,2306,Kansas State,2348,Louisiana Tech
63119,2000,2567,SMU,2305,Kansas
63120,2000,265,Washington State,24,Stanford
63123,2000,2633,Tennessee,2572,Southern Mississippi
63125,2000,213,Penn State,2649,Toledo
63126,2000,26,UCLA,333,Alabama
63128,2000,264,Washington,70,Idaho
63084,2000,167,New Mexico,68,Boise State
63087,2000,36,Colorado State,38,Colorado
63106,2000,152,NC State,2032,Arkansas State
63129,2000,277,West Virginia,103,Boston College
63107,2000,87,Notre Dame,245,Texas A&M
63110,2000,2483,Oregon,2440,Nevada
63112,2000,221,Pittsburgh,2309,Kent State
63114,2000,242,Rice,248,Houston
63117,2000,2579,South Carolina,166,New Mexico State
63121,2000,183,Syracuse,2084,Buffalo
63122,2000,2426,Navy,218,Temple
63124,2000,2641,Texas Tech,328,Utah State
63127,2000,259,Virginia Tech,2006,Akron
63091,2000,61,Georgia,290,Georgia Southern
63099,2000,130,Michigan,189,Bowling Green
63101,2000,145,Ole Miss,2655,Tulane
63100,2000,135,Minnesota,2433,Louisiana Monroe
63092,2000,59,Georgia Tech,2116,UCF
63093,2000,356,Illinois,2393,Middle Tennessee
63102,2000,235,Memphis,344,Mississippi State
63105,2000,153,North Carolina,202,Tulsa
63130,2000,2132,Cincinnati,349,Army
63131,2000,5,UAB,236,Chattanooga
63132,2000,151,East Carolina,259,Virginia Tech
63188,2000,275,Wisconsin,2483,Oregon
63152,2000,120,Maryland,218,Temple
63149,2000,96,Kentucky,58,South Florida
63141,2000,2132,Cincinnati,183,Syracuse
63146,2000,59,Georgia Tech,52,Florida State
63142,2000,228,Clemson,142,Missouri
63174,2000,2579,South Carolina,61,Georgia
63179,2000,2641,Texas Tech,249,North Texas
63153,2000,235,Memphis,2433,Louisiana Monroe
63154,2000,2199,Eastern Michigan,193,Miami (OH)
63155,2000,130,Michigan,242,Rice
63158,2000,87,Notre Dame,158,Nebraska
63159,2000,154,Wake Forest,153,North Carolina
63169,2000,189,Bowling Green,221,Pittsburgh
63172,2000,164,Rutgers,2084,Buffalo
63157,2000,70,Idaho,149,Montana
63161,2000,2459,Northern Illinois,2287,Illinois State
63170,2000,62,Hawai'i,2502,Portland State
63181,2000,2649,Toledo,2692,Weber State
63183,2000,328,Utah State,253,Southern Utah
63186,2000,2050,Ball State,2710,Western Illinois
63184,2000,258,Virginia,257,Richmond
63133,2000,2005,Air Force,252,BYU
63134,2000,333,Alabama,238,Vanderbilt
63135,2000,145,Ole Miss,2,Auburn
63137,2000,349,Army,103,Boston College
63138,2000,25,California,254,Utah
63140,2000,2117,Central Michigan,2006,Akron
63145,2000,57,Florida,2393,Middle Tennessee
63147,2000,21,San Diego State,356,Illinois
63148,2000,66,Iowa State,2439,UNLV
63150,2000,99,LSU,248,Houston
63156,2000,127,Michigan State,276,Marshall
63160,2000,84,Indiana,152,NC State
63162,2000,77,Northwestern,150,Duke
63163,2000,135,Minnesota,195,Ohio
63164,2000,12,Arizona,194,Ohio State
63165,2000,201,Oklahoma,2032,Arkansas State
63166,2000,202,Tulsa,197,Oklahoma State
63167,2000,167,New Mexico,204,Oregon State
63168,2000,213,Penn State,2348,Louisiana Tech
63171,2000,2509,Purdue,2309,Kent State
63173,2000,24,Stanford,23,San José State
63175,2000,30,USC,38,Colorado
63176,2000,251,Texas,309,Louisiana
63177,2000,245,Texas A&M,2751,Wyoming
63178,2000,2440,Nevada,2628,TCU
63180,2000,2638,UTEP,2567,SMU
63182,2000,26,UCLA,278,Fresno State
63185,2000,264,Washington,2390,Miami
63187,2000,2294,Iowa,2711,Western Michigan
63136,2000,68,Boise State,2460,Northern Iowa
63139,2000,2116,UCF,2466,Northwestern State
63143,2000,36,Colorado State,2193,East Tennessee State
63144,2000,41,Connecticut,2142,Colgate
63151,2000,97,Louisville,2755,Grambling
63189,2000,252,BYU,344,Mississippi State
63200,2000,59,Georgia Tech,2426,Navy
63191,2000,12,Arizona,21,San Diego State
63193,2000,8,Arkansas,68,Boise State
63194,2000,2,Auburn,99,LSU
63198,2000,2633,Tennessee,57,Florida
63203,2000,2294,Iowa,66,Iowa State
63204,2000,2305,Kansas,5,UAB
63205,2000,2306,Kansas State,2050,Ball State
63208,2000,2032,Arkansas State,235,Memphis
63209,2000,142,Missouri,127,Michigan State
63211,2000,239,Baylor,135,Minnesota
63212,2000,238,Vanderbilt,145,Ole Miss
63190,2000,2006,Akron,2116,UCF
63192,2000,9,Arizona State,36,Colorado State
63195,2000,228,Clemson,154,Wake Forest
63196,2000,2084,Buffalo,41,Connecticut
63197,2000,151,East Carolina,2655,Tulane
63199,2000,52,Florida State,153,North Carolina
63206,2000,96,Kentucky,84,Indiana
63213,2000,2439,UNLV,249,North Texas
63215,2000,152,NC State,2567,SMU
63216,2000,87,Notre Dame,2509,Purdue
63220,2000,2483,Oregon,70,Idaho
63214,2000,166,New Mexico State,167,New Mexico
63218,2000,194,Ohio State,193,Miami (OH)
63225,2000,333,Alabama,2572,Southern Mississippi
63226,2000,24,Stanford,251,Texas
63229,2000,245,Texas A&M,2638,UTEP
63230,2000,2628,TCU,77,Northwestern
63234,2000,26,UCLA,130,Michigan
63237,2000,38,Colorado,264,Washington
63238,2000,254,Utah,265,Washington State
63242,2000,2751,Wyoming,2117,Central Michigan
63221,2000,221,Pittsburgh,213,Penn State
63223,2000,2579,South Carolina,2199,Eastern Michigan
63228,2000,218,Temple,189,Bowling Green
63231,2000,2641,Texas Tech,309,Louisiana
63219,2000,197,Oklahoma State,326,Texas State
63224,2000,58,South Florida,256,James Madison
63241,2000,275,Wisconsin,2132,Cincinnati
63239,2000,277,West Virginia,120,Maryland
63236,2000,259,Virginia Tech,164,Rutgers
63235,2000,150,Duke,258,Virginia
63233,2000,242,Rice,202,Tulsa
63202,2000,356,Illinois,25,California
63201,2000,248,Houston,349,Army
63232,2000,2649,Toledo,2197,Eastern Illinois
63243,2000,2309,Kent State,2754,Youngstown State
63240,2000,2711,Western Michigan,282,Indiana State
63227,2000,2348,Louisiana Tech,2617,Stephen F. Austin
63222,2000,23,San José State,253,Southern Utah
63217,2000,195,Ohio,2635,Tennessee Tech
63210,2000,2393,Middle Tennessee,93,Murray State
63207,2000,2433,Louisiana Monroe,2447,Nicholls
63244,2000,152,NC State,59,Georgia Tech
63274,2000,2751,Wyoming,2440,Nevada
63247,2000,99,LSU,5,UAB
63295,2000,202,Tulsa,2348,Louisiana Tech
63297,2000,2711,Western Michigan,2649,Toledo
63245,2000,254,Utah,2005,Air Force
63284,2000,221,Pittsburgh,164,Rutgers
63280,2000,194,Ohio State,213,Penn State
63278,2000,275,Wisconsin,77,Northwestern
63276,2000,153,North Carolina,276,Marshall
63269,2000,277,West Virginia,2390,Miami
63267,2000,120,Maryland,2393,Middle Tennessee
63260,2000,52,Florida State,97,Louisville
63258,2000,151,East Carolina,183,Syracuse
63257,2000,258,Virginia,228,Clemson
63255,2000,2084,Buffalo,189,Bowling Green
63253,2000,103,Boston College,2426,Navy
63251,2000,239,Baylor,58,South Florida
63248,2000,9,Arizona State,328,Utah State
63246,2000,195,Ohio,2006,Akron
63296,2000,238,Vanderbilt,150,Duke
63294,2000,2567,SMU,2655,Tulane
63293,2000,2638,UTEP,62,Hawai'i
63292,2000,2628,TCU,2032,Arkansas State
63291,2000,251,Texas,248,Houston
63290,2000,2633,Tennessee,2433,Louisiana Monroe
63288,2000,197,Oklahoma State,2572,Southern Mississippi
63287,2000,30,USC,23,San José State
63285,2000,2509,Purdue,135,Minnesota
63289,2000,218,Temple,2199,Eastern Michigan
63286,2000,2579,South Carolina,344,Mississippi State
63283,2000,204,Oregon State,21,San Diego State
63282,2000,2483,Oregon,26,UCLA
63281,2000,201,Oklahoma,242,Rice
63273,2000,158,Nebraska,2294,Iowa
63272,2000,127,Michigan State,87,Notre Dame
63271,2000,356,Illinois,130,Michigan
63270,2000,193,Miami (OH),2309,Kent State
63268,2000,349,Army,235,Memphis
63266,2000,2306,Kansas State,249,North Texas
63264,2000,84,Indiana,2132,Cincinnati
63263,2000,265,Washington State,70,Idaho
63262,2000,61,Georgia,166,New Mexico State
63261,2000,278,Fresno State,25,California
63259,2000,57,Florida,96,Kentucky
63254,2000,252,BYU,2439,UNLV
63252,2000,2117,Central Michigan,68,Boise State
63250,2000,2,Auburn,2459,Northern Illinois
63249,2000,8,Arkansas,333,Alabama
63277,2000,41,Connecticut,111,Northeastern
63275,2000,167,New Mexico,2464,Northern Arizona
63265,2000,2305,Kansas,79,Southern Illinois
63256,2000,2116,UCF,2729,William & Mary
63279,2000,309,Louisiana,2466,Northwestern State
63299,2000,218,Temple,277,West Virginia
63298,2000,120,Maryland,52,Florida State
63330,2000,2483,Oregon,264,Washington
63331,2000,204,Oregon State,30,USC
63332,2000,213,Penn State,2509,Purdue
63334,2000,23,San José State,242,Rice
63338,2000,251,Texas,197,Oklahoma State
63339,2000,245,Texas A&M,2641,Texas Tech
63342,2000,2638,UTEP,166,New Mexico State
63343,2000,2649,Toledo,2117,Central Michigan
63344,2000,2655,Tulane,2132,Cincinnati
63345,2000,62,Hawai'i,202,Tulsa
63346,2000,26,UCLA,9,Arizona State
63347,2000,328,Utah State,254,Utah
63351,2000,2711,Western Michigan,195,Ohio
63304,2000,2,Auburn,238,Vanderbilt
63303,2000,24,Stanford,12,Arizona
63321,2000,135,Minnesota,356,Illinois
63301,2000,333,Alabama,2579,South Carolina
63341,2000,2433,Louisiana Monroe,326,Texas State
63322,2000,145,Ole Miss,96,Kentucky
63335,2000,58,South Florida,2653,Troy
63300,2000,2006,Akron,193,Miami (OH)
63326,2000,167,New Mexico,2751,Wyoming
63317,2000,97,Louisville,41,Connecticut
63329,2000,201,Oklahoma,2305,Kansas
63315,2000,38,Colorado,2306,Kansas State
63316,2000,99,LSU,2633,Tennessee
63328,2000,127,Michigan State,77,Northwestern
63318,2000,276,Marshall,2084,Buffalo
63314,2000,239,Baylor,66,Iowa State
63311,2000,248,Houston,2567,SMU
63310,2000,153,North Carolina,59,Georgia Tech
63307,2000,150,Duke,228,Clemson
63306,2000,2199,Eastern Michigan,2116,UCF
63305,2000,2309,Kent State,189,Bowling Green
63302,2000,5,UAB,309,Louisiana
63333,2000,2032,Arkansas State,257,Richmond
63312,2000,70,Idaho,147,Montana State
63323,2000,344,Mississippi State,57,Florida
63308,2000,2440,Nevada,36,Colorado State
63309,2000,8,Arkansas,61,Georgia
63313,2000,84,Indiana,2294,Iowa
63324,2000,158,Nebraska,142,Missouri
63327,2000,2050,Ball State,2459,Northern Illinois
63325,2000,2439,UNLV,2005,Air Force
63320,2000,130,Michigan,275,Wisconsin
63319,2000,164,Rutgers,2390,Miami
63350,2000,25,California,265,Washington State
63349,2000,103,Boston College,259,Virginia Tech
63348,2000,154,Wake Forest,258,Virginia
63340,2000,2426,Navy,2628,TCU
63337,2000,183,Syracuse,252,BYU
63336,2000,2572,Southern Mississippi,235,Memphis
63354,2000,276,Marshall,2711,Western Michigan
63353,2000,249,North Texas,2535,Samford
63352,2000,242,Rice,278,Fresno State
63355,2000,252,BYU,328,Utah State
63397,2000,202,Tulsa,2638,UTEP
63358,2000,30,USC,12,Arizona
63365,2000,245,Texas A&M,38,Colorado
63391,2000,2567,SMU,23,San José State
63385,2000,87,Notre Dame,24,Stanford
63386,2000,195,Ohio,2084,Buffalo
63398,2000,2199,Eastern Michigan,2649,Toledo
63401,2000,258,Virginia,120,Maryland
63405,2000,277,West Virginia,70,Idaho
63362,2000,103,Boston College,41,Connecticut
63363,2000,2132,Cincinnati,248,Houston
63364,2000,228,Clemson,152,NC State
63383,2000,2459,Northern Illinois,2116,UCF
63384,2000,77,Northwestern,84,Indiana
63393,2000,2572,Southern Mississippi,58,South Florida
63400,2000,154,Wake Forest,238,Vanderbilt
63402,2000,259,Virginia Tech,218,Temple
63367,2000,57,Florida,99,LSU
63368,2000,61,Georgia,2633,Tennessee
63369,2000,2294,Iowa,127,Michigan State
63370,2000,2305,Kansas,2306,Kansas State
63371,2000,2117,Central Michigan,2309,Kent State
63373,2000,235,Memphis,151,East Carolina
63375,2000,2393,Middle Tennessee,2348,Louisiana Tech
63376,2000,135,Minnesota,213,Penn State
63378,2000,344,Mississippi State,2,Auburn
63379,2000,142,Missouri,197,Oklahoma State
63380,2000,66,Iowa State,158,Nebraska
63381,2000,2439,UNLV,2440,Nevada
63387,2000,275,Wisconsin,194,Ohio State
63388,2000,201,Oklahoma,251,Texas
63403,2000,264,Washington,204,Oregon State
63404,2000,265,Washington State,68,Boise State
63361,2000,193,Miami (OH),2050,Ball State
63366,2000,36,Colorado State,167,New Mexico
63377,2000,145,Ole Miss,2032,Arkansas State
63382,2000,166,New Mexico State,349,Army
63390,2000,2751,Wyoming,21,San Diego State
63395,2000,2628,TCU,62,Hawai'i
63372,2000,5,UAB,97,Louisville
63374,2000,2390,Miami,52,Florida State
63392,2000,96,Kentucky,2579,South Carolina
63356,2000,2005,Air Force,2426,Navy
63357,2000,189,Bowling Green,2006,Akron
63359,2000,9,Arizona State,25,California
63360,2000,8,Arkansas,2433,Louisiana Monroe
63394,2000,183,Syracuse,221,Pittsburgh
63389,2000,2509,Purdue,130,Michigan
63396,2000,2641,Texas Tech,239,Baylor
63399,2000,309,Louisiana,2655,Tulane
63406,2000,259,Virginia Tech,277,West Virginia
63426,2000,356,Illinois,2294,Iowa
63424,2000,62,Hawai'i,2567,SMU
63422,2000,61,Georgia,238,Vanderbilt
63407,2000,2751,Wyoming,2005,Air Force
63410,2000,12,Arizona,265,Washington State
63417,2000,36,Colorado State,2439,UNLV
63412,2000,68,Boise State,331,Eastern Washington
63415,2000,2116,UCF,2198,Eastern Kentucky
63419,2000,57,Florida,2,Auburn
63408,2000,333,Alabama,145,Ole Miss
63421,2000,278,Fresno State,2440,Nevada
63427,2000,197,Oklahoma State,66,Iowa State
63416,2000,228,Clemson,120,Maryland
63414,2000,25,California,26,UCLA
63413,2000,103,Boston College,183,Syracuse
63411,2000,2050,Ball State,2199,Eastern Michigan
63456,2000,127,Michigan State,275,Wisconsin
63454,2000,249,North Texas,328,Utah State
63453,2000,21,San Diego State,254,Utah
63451,2000,23,San José State,2638,UTEP
63449,2000,38,Colorado,251,Texas
63447,2000,2655,Tulane,2572,Southern Mississippi
63444,2000,204,Oregon State,24,Stanford
63443,2000,30,USC,2483,Oregon
63442,2000,2306,Kansas State,201,Oklahoma
63439,2000,2006,Akron,2459,Northern Illinois
63437,2000,166,New Mexico State,202,Tulsa
63434,2000,2393,Middle Tennessee,2433,Louisiana Monroe
63431,2000,97,Louisville,2132,Cincinnati
63429,2000,99,LSU,96,Kentucky
63428,2000,142,Missouri,2305,Kansas
63425,2000,70,Idaho,2032,Arkansas State
63430,2000,2348,Louisiana Tech,309,Louisiana
63432,2000,193,Miami (OH),189,Bowling Green
63433,2000,130,Michigan,84,Indiana
63435,2000,194,Ohio State,135,Minnesota
63436,2000,2641,Texas Tech,158,Nebraska
63438,2000,153,North Carolina,152,NC State
63440,2000,87,Notre Dame,2426,Navy
63441,2000,2309,Kent State,195,Ohio
63445,2000,77,Northwestern,2509,Purdue
63446,2000,2579,South Carolina,8,Arkansas
63448,2000,164,Rutgers,218,Temple
63409,2000,5,UAB,235,Memphis
63450,2000,239,Baylor,245,Texas A&M
63452,2000,2649,Toledo,276,Marshall
63455,2000,9,Arizona State,264,Washington
63418,2000,151,East Carolina,349,Army
63420,2000,52,Florida State,150,Duke
63423,2000,59,Georgia Tech,154,Wake Forest
63457,2000,97,Louisville,151,East Carolina
63490,2000,213,Penn State,356,Illinois
63489,2000,26,UCLA,204,Oregon State
63488,2000,2483,Oregon,12,Arizona
63487,2000,2294,Iowa,194,Ohio State
63484,2000,2032,Arkansas State,166,New Mexico State
63486,2000,195,Ohio,2117,Central Michigan
63485,2000,277,West Virginia,87,Notre Dame
63461,2000,2,Auburn,2348,Louisiana Tech
63460,2000,349,Army,2655,Tulane
63459,2000,265,Washington State,9,Arizona State
63482,2000,2439,UNLV,2751,Wyoming
63474,2000,2305,Kansas,38,Colorado
63473,2000,84,Indiana,135,Minnesota
63468,2000,2006,Akron,41,Connecticut
63467,2000,254,Utah,36,Colorado State
63463,2000,68,Boise State,249,North Texas
63503,2000,202,Tulsa,2628,TCU
63494,2000,2426,Navy,164,Rutgers
63491,2000,221,Pittsburgh,103,Boston College
63498,2000,58,South Florida,2335,Liberty
63476,2000,99,LSU,344,Mississippi State
63475,2000,2306,Kansas State,2641,Texas Tech
63506,2000,183,Syracuse,259,Virginia Tech
63493,2000,242,Rice,62,Hawai'i
63492,2000,275,Wisconsin,2509,Purdue
63508,2000,2711,Western Michigan,2459,Northern Illinois
63505,2000,328,Utah State,70,Idaho
63504,2000,2638,UTEP,278,Fresno State
63502,2000,66,Iowa State,245,Texas A&M
63501,2000,251,Texas,142,Missouri
63500,2000,2633,Tennessee,333,Alabama
63499,2000,24,Stanford,30,USC
63497,2000,238,Vanderbilt,2579,South Carolina
63496,2000,2440,Nevada,23,San José State
63495,2000,252,BYU,21,San Diego State
63507,2000,264,Washington,25,California
63458,2000,5,UAB,2393,Middle Tennessee
63462,2000,2084,Buffalo,2050,Ball State
63464,2000,189,Bowling Green,2199,Eastern Michigan
63465,2000,2116,UCF,2433,Louisiana Monroe
63466,2000,153,North Carolina,228,Clemson
63469,2000,52,Florida State,258,Virginia
63470,2000,96,Kentucky,61,Georgia
63471,2000,59,Georgia Tech,150,Duke
63472,2000,235,Memphis,248,Houston
63477,2000,276,Marshall,2309,Kent State
63478,2000,120,Maryland,154,Wake Forest
63479,2000,218,Temple,2390,Miami
63480,2000,130,Michigan,127,Michigan State
63481,2000,158,Nebraska,239,Baylor
63483,2000,2005,Air Force,167,New Mexico
63509,2000,252,BYU,2751,Wyoming
63515,2000,30,USC,25,California
63513,2000,166,New Mexico State,68,Boise State
63512,2000,2117,Central Michigan,2050,Ball State
63511,2000,2,Auburn,8,Arkansas
63550,2000,2305,Kansas,2641,Texas Tech
63553,2000,328,Utah State,2032,Arkansas State
63556,2000,24,Stanford,264,Washington
63543,2000,41,Connecticut,58,South Florida
63538,2000,9,Arizona State,2483,Oregon
63537,2000,201,Oklahoma,158,Nebraska
63536,2000,87,Notre Dame,2005,Air Force
63534,2000,2459,Northern Illinois,2084,Buffalo
63533,2000,309,Louisiana,249,North Texas
63528,2000,2390,Miami,2348,Louisiana Tech
63514,2000,103,Boston College,164,Rutgers
63510,2000,151,East Carolina,5,UAB
63521,2000,152,NC State,52,Florida State
63527,2000,150,Duke,120,Maryland
63523,2000,228,Clemson,59,Georgia Tech
63516,2000,333,Alabama,2116,UCF
63517,2000,2132,Cincinnati,193,Miami (OH)
63518,2000,38,Colorado,197,Oklahoma State
63519,2000,21,San Diego State,36,Colorado State
63520,2000,57,Florida,61,Georgia
63558,2000,2294,Iowa,275,Wisconsin
63552,2000,12,Arizona,26,UCLA
63522,2000,278,Fresno State,202,Tulsa
63524,2000,66,Iowa State,142,Missouri
63525,2000,97,Louisville,2655,Tulane
63557,2000,2309,Kent State,2711,Western Michigan
63555,2000,259,Virginia Tech,221,Pittsburgh
63554,2000,258,Virginia,153,North Carolina
63551,2000,2426,Navy,2649,Toledo
63546,2000,2579,South Carolina,2633,Tennessee
63545,2000,248,Houston,2572,Southern Mississippi
63526,2000,2006,Akron,276,Marshall
63529,2000,127,Michigan State,356,Illinois
63530,2000,145,Ole Miss,2439,UNLV
63531,2000,344,Mississippi State,2393,Middle Tennessee
63532,2000,167,New Mexico,254,Utah
63535,2000,135,Minnesota,77,Northwestern
63539,2000,204,Oregon State,265,Washington State
63540,2000,84,Indiana,213,Penn State
63541,2000,2509,Purdue,194,Ohio State
63542,2000,62,Hawai'i,23,San José State
63544,2000,2567,SMU,2440,Nevada
63547,2000,251,Texas,239,Baylor
63548,2000,245,Texas A&M,2306,Kansas State
63549,2000,2628,TCU,242,Rice
63559,2000,36,Colorado State,252,BYU
63583,2000,8,Arkansas,145,Ole Miss
63598,2000,235,Memphis,2633,Tennessee
63597,2000,277,West Virginia,183,Syracuse
63596,2000,9,Arizona State,30,USC
63591,2000,25,California,204,Oregon State
63589,2000,239,Baylor,201,Oklahoma
63588,2000,194,Ohio State,127,Michigan State
63610,2000,275,Wisconsin,135,Minnesota
63605,2000,254,Utah,2439,UNLV
63604,2000,26,UCLA,24,Stanford
63603,2000,2655,Tulane,248,Houston
63601,2000,2440,Nevada,2638,UTEP
63600,2000,197,Oklahoma State,245,Texas A&M
63594,2000,23,San José State,2628,TCU
63593,2000,167,New Mexico,21,San Diego State
63592,2000,242,Rice,2567,SMU
63590,2000,265,Washington State,2483,Oregon
63585,2000,158,Nebraska,2305,Kansas
63576,2000,99,LSU,333,Alabama
63575,2000,2433,Louisiana Monroe,309,Louisiana
63574,2000,2306,Kansas State,66,Iowa State
63573,2000,213,Penn State,2294,Iowa
63572,2000,356,Illinois,84,Indiana
63571,2000,249,North Texas,70,Idaho
63570,2000,278,Fresno State,62,Hawai'i
63568,2000,238,Vanderbilt,57,Florida
63567,2000,2199,Eastern Michigan,2117,Central Michigan
63566,2000,142,Missouri,38,Colorado
63561,2000,2032,Arkansas State,68,Boise State
63560,2000,349,Army,2005,Air Force
63562,2000,103,Boston College,218,Temple
63563,2000,2084,Buffalo,2309,Kent State
63564,2000,2348,Louisiana Tech,2116,UCF
63565,2000,2132,Cincinnati,5,UAB
63569,2000,52,Florida State,228,Clemson
63577,2000,2572,Southern Mississippi,97,Louisville
63578,2000,189,Bowling Green,276,Marshall
63579,2000,120,Maryland,152,NC State
63580,2000,2390,Miami,259,Virginia Tech
63581,2000,193,Miami (OH),195,Ohio
63582,2000,41,Connecticut,2393,Middle Tennessee
63584,2000,96,Kentucky,344,Mississippi State
63586,2000,221,Pittsburgh,153,North Carolina
63587,2000,77,Northwestern,130,Michigan
63599,2000,2641,Texas Tech,251,Texas
63602,2000,2459,Northern Illinois,2649,Toledo
63609,2000,2050,Ball State,2711,Western Michigan
63606,2000,166,New Mexico State,328,Utah State
63607,2000,154,Wake Forest,150,Duke
63595,2000,58,South Florida,98,Western Kentucky
63608,2000,264,Washington,12,Arizona
63611,2000,59,Georgia Tech,258,Virginia
63644,2000,356,Illinois,194,Ohio State
63645,2000,245,Texas A&M,201,Oklahoma
63665,2000,164,Rutgers,277,West Virginia
63662,2000,2116,UCF,259,Virginia Tech
63661,2000,96,Kentucky,238,Vanderbilt
63658,2000,2649,Toledo,2050,Ball State
63656,2000,2641,Texas Tech,197,Oklahoma State
63619,2000,151,East Carolina,248,Houston
63622,2000,154,Wake Forest,52,Florida State
63624,2000,70,Idaho,166,New Mexico State
63631,2000,97,Louisville,349,Army
63632,2000,276,Marshall,193,Miami (OH)
63633,2000,2390,Miami,221,Pittsburgh
63634,2000,130,Michigan,213,Penn State
63636,2000,2393,Middle Tennessee,58,South Florida
63638,2000,239,Baylor,142,Missouri
63639,2000,2439,UNLV,167,New Mexico
63641,2000,152,NC State,150,Duke
63642,2000,87,Notre Dame,103,Boston College
63643,2000,189,Bowling Green,195,Ohio
63640,2000,153,North Carolina,120,Maryland
63648,2000,41,Connecticut,227,Rhode Island
63627,2000,309,Louisiana,55,Jacksonville State
63613,2000,2006,Akron,2084,Buffalo
63614,2000,2032,Arkansas State,249,North Texas
63615,2000,2,Auburn,61,Georgia
63616,2000,68,Boise State,328,Utah State
63617,2000,2117,Central Michigan,2711,Western Michigan
63620,2000,2199,Eastern Michigan,2459,Northern Illinois
63621,2000,57,Florida,2579,South Carolina
63623,2000,62,Hawai'i,2440,Nevada
63625,2000,2294,Iowa,77,Northwestern
63626,2000,38,Colorado,66,Iowa State
63628,2000,2306,Kansas State,158,Nebraska
63629,2000,145,Ole Miss,99,LSU
63630,2000,2433,Louisiana Monroe,2348,Louisiana Tech
63635,2000,127,Michigan State,2509,Purdue
63637,2000,344,Mississippi State,333,Alabama
63652,2000,218,Temple,183,Syracuse
63650,2000,5,UAB,2572,Southern Mississippi
63666,2000,84,Indiana,275,Wisconsin
63612,2000,2005,Air Force,36,Colorado State
63618,2000,235,Memphis,2132,Cincinnati
63659,2000,2655,Tulane,2426,Navy
63660,2000,2751,Wyoming,254,Utah
63663,2000,264,Washington,26,UCLA
63646,2000,2483,Oregon,25,California
63647,2000,12,Arizona,204,Oregon State
63649,2000,2567,SMU,202,Tulsa
63651,2000,24,Stanford,9,Arizona State
63653,2000,2633,Tennessee,8,Arkansas
63664,2000,30,USC,265,Washington State
63654,2000,2305,Kansas,251,Texas
63655,2000,2628,TCU,278,Fresno State
63657,2000,2638,UTEP,242,Rice
63667,2000,36,Colorado State,2751,Wyoming
63669,2000,2309,Kent State,2006,Akron
63716,2000,2711,Western Michigan,2199,Eastern Michigan
63710,2000,2655,Tulane,235,Memphis
63709,2000,2628,TCU,2638,UTEP
63708,2000,2633,Tennessee,96,Kentucky
63701,2000,204,Oregon State,2483,Oregon
63694,2000,249,North Texas,166,New Mexico State
63691,2000,135,Minnesota,2294,Iowa
63685,2000,142,Missouri,2306,Kansas State
63684,2000,66,Iowa State,2305,Kansas
63680,2000,61,Georgia,145,Ole Miss
63679,2000,278,Fresno State,2567,SMU
63675,2000,252,BYU,167,New Mexico
63672,2000,333,Alabama,2,Auburn
63678,2000,52,Florida State,57,Florida
63670,2000,349,Army,5,UAB
63697,2000,164,Rutgers,87,Notre Dame
63698,2000,195,Ohio,276,Marshall
63703,2000,218,Temple,221,Pittsburgh
63711,2000,202,Tulsa,23,San José State
63715,2000,277,West Virginia,151,East Carolina
63686,2000,248,Houston,97,Louisville
63689,2000,194,Ohio State,130,Michigan
63712,2000,258,Virginia,152,NC State
63693,2000,150,Duke,153,North Carolina
63695,2000,2459,Northern Illinois,2117,Central Michigan
63696,2000,77,Northwestern,356,Illinois
63717,2000,2433,Louisiana Monroe,2747,Wofford
63705,2000,58,South Florida,2046,Austin Peay
63683,2000,328,Utah State,304,Idaho State
63713,2000,2426,Navy,154,Wake Forest
63671,2000,344,Mississippi State,8,Arkansas
63674,2000,68,Boise State,70,Idaho
63692,2000,2440,Nevada,242,Rice
63700,2000,197,Oklahoma State,239,Baylor
63702,2000,213,Penn State,127,Michigan State
63704,2000,2509,Purdue,84,Indiana
